id,LGBM
363,0.3723104846021984
364,0.36088634832648037
365,0.7130949041100914
366,0.06687929961340763
367,0.025749288317795375
368,0.007753230279585005
369,0.019188899471240004
370,0.9515560926416367
371,0.9303613605983927
372,0.027076995207057312
373,0.6386712767115386
374,0.023316514674220037
375,0.39780827358314225
376,0.9847411277048883
377,0.44018206672589977
378,0.28867060118456345
379,0.9768615532167018
380,0.019612336183322625
381,0.944980087733795
382,0.9442012153433929
383,0.9736114437740994
384,0.238280522777438
385,0.30572674349334356
386,0.7340349125281289
387,0.05551746030390248
388,0.3000558295056724
389,0.0066739155498158256
390,0.06723291154792835
391,0.9863317597576924
392,0.9536245645417062
393,0.06664057006371094
394,0.7910004288720047
395,0.060559409597590014
396,0.9947631564252933
397,0.009147850105883306
398,0.8571094418494071
399,0.017117991405052706
400,0.17058266326594188
401,0.05269405699463922
402,0.9841375094166415
403,0.01948512578911411
404,0.20079277291203337
405,0.9416954453983392
406,0.03436887073449903
407,0.9853216877604144
408,0.2786834744306697
409,0.6740523071649822
410,0.9840716933742514
411,0.36325650728191083
412,0.9856924172638373
413,0.5886836971122709
414,0.590725909644471
415,0.28205867838403575
416,0.802772130070607
417,0.6809178131271145
418,0.030750922623760914
419,0.07141718042729095
420,0.8113613581552744
421,0.8315871905204075
422,0.21531424590675918
423,0.9853636463589164
424,0.013796648254833318
425,0.3154540957766059
426,0.014758117911738882
427,0.011929291904964112
428,0.011412647204051031
429,0.2081828427319203
430,0.9974142333662293
431,0.5660456384323361
432,0.015799838900892815
433,0.05553970959552792
434,0.008060449999820347
435,0.011965592449917621
436,0.07210619549730361
437,0.985069022361738
438,0.9872115236187942
439,0.015345943508009026
440,0.01768379592560158
441,0.052589534177022126
442,0.0465925427462597
443,0.8619034704414339
444,0.35890068368094613
445,0.09184337542370188
446,0.5630074483170378
447,0.37040101147103804
448,0.1540296464543866
449,0.2285809188588738
450,0.034249808031223836
451,0.3762436160441239
452,0.6865242624208837
453,0.9859688288222617
454,0.011281039162811876
455,0.7440473374518618
456,0.007368094304294844
457,0.02705486576648837
458,0.9352292271289271
459,0.5708885798505335
460,0.4425563856691308
461,0.8313508487237403
462,0.00830739196582084
463,0.9709672024460129
464,0.15550645185179993
465,0.060818462478122066
466,0.36373015331903025
467,0.016863314637346506
468,0.14102761178320453
469,0.07853639508130594
470,0.2278319724102079
471,0.058607173368269094
472,0.91266373716478
473,0.8004865281571676
474,0.020628808027548077
475,0.009131999291270834
476,0.02762745942785778
477,0.014960451218089244
478,0.909881459218151
479,0.008133462195415017
480,0.9899396040883254
481,0.9881473263256513
482,0.9785742838365905
483,0.8009967521549803
484,0.9869240766700645
485,0.693314903604521
486,0.09556783458816268
487,0.060468185125801974
488,0.5549345676123734
489,0.6478494496276785
490,0.7615576674096339
491,0.10221787687791911
492,0.5854745011635065
493,0.9477394958300127
494,0.06326134616067633
495,0.8497937123063185
496,0.9851669359202205
497,0.7702684465724101
498,0.9966277235625337
499,0.010982472725083877
500,0.0743071130505495
501,0.0244027163210195
502,0.9971534038541773
503,0.8927992948464247
504,0.05571954726036588
505,0.9450500271759296
506,0.06044825478331726
507,0.9814363970753892
508,0.9563290317730637
509,0.004035243551449525
510,0.7895426418133721
511,0.9249759669221733
512,0.957123114763604
513,0.007292368296098493
514,0.9274823902164341
515,0.977852550743747
516,0.01650267677375138
517,0.38160542347163523
518,0.0921828654104497
519,0.12403677012996919
520,0.034748608344757445
521,0.9278663370533319
522,0.08267088286638556
523,0.9475705737468021
524,0.8995642558417133
525,0.6445607032134878
526,0.9872349441970282
527,0.09055094370408863
528,0.9961555346017316
529,0.956474667165133
530,0.05321543901777532
531,0.9408250802306187
532,0.008402802410201103
533,0.05680027401173328
534,0.837053792378378
535,0.003883196105699978
536,0.9404524891415849
537,0.9087096908158573
538,0.00750817430897523
539,0.8635837851510895
540,0.12086451862143359
541,0.021541065897511858
542,0.02228325685572771
543,0.34644089988226595
544,0.023206703264061317
545,0.8117500266749065
546,0.9911505573539051
547,0.73549844888914
548,0.6308972974503618
549,0.9201507087045219
550,0.022178395269889645
551,0.9612752111714726
552,0.028440371519712807
553,0.8439509086721708
554,0.0678914063661839
555,0.9979134851632033
556,0.7949134605217273
557,0.9855776105364066
558,0.9390871820377957
559,0.6118906395975232
560,0.019084228364241992
561,0.9443087396284588
562,0.4131954290210759
563,0.9625408482192679
564,0.10596785798907866
565,0.010234158150810276
566,0.11777232180540982
567,0.9456577388062608
568,0.38527128184117393
569,0.9908731974156333
570,0.03972198398690778
571,0.04085337881174148
572,0.02377815240370853
573,0.6124869970835919
574,0.016790899293979422
575,0.01311382750738038
576,0.987896035348366
577,0.1426273593465516
578,0.02255887187992009
579,0.35216620639170315
580,0.9854560413313084
581,0.9001115102028838
582,0.004994033310479408
583,0.0460668241522146
584,0.06156082163342581
585,0.15158389323042737
586,0.05802243841474866
587,0.1405996902151964
588,0.031241008598716178
589,0.25902883171885877
590,0.9601385478264357
591,0.024716202576704944
592,0.7966124748297724
593,0.09327421939783773
594,0.7550977198257082
595,0.4985516393493718
596,0.9543111488150339
597,0.9783128859435665
598,0.03435181735633893
599,0.055010182730910816
600,0.0773332833860573
601,0.020738069093197423
602,0.9095871464149655
603,0.4519873755768423
604,0.5134161998902211
605,0.09991838268246725
606,0.10816015426528765
607,0.6425191283798201
608,0.03330374013564956
609,0.017499629580712384
610,0.9818197504568625
611,0.023133475601354574
612,0.49489571520281234
613,0.9958980941603454
614,0.7836410941078901
615,0.2741667640384028
616,0.13296664624461105
617,0.006315246970701754
618,0.025241083534741533
619,0.16729799407474116
620,0.6952872099063098
621,0.9781929328979164
622,0.009914995866776926
623,0.9884214944966165
624,0.6205069638163855
625,0.9768141596348509
626,0.13195681747706242
627,0.006446013919249112
628,0.9432303756367776
629,0.15604620318194914
630,0.04618204413783348
631,0.08555071471006621
632,0.12862073818222222
633,0.1166324394722539
634,0.9169503179790589
635,0.013280208905065323
636,0.025997774372013668
637,0.014417586790467033
638,0.876521936100534
639,0.8387184088675321
640,0.8720033740110951
641,0.9859056662628699
642,0.9187524149497367
643,0.14600841189705788
644,0.03796335455818528
645,0.9343463984532698
646,0.9014966323654849
647,0.9839867790865072
648,0.024658456003829602
649,0.08926458452512168
650,0.019622958379285977
651,0.9859418893495827
652,0.027554008273059215
653,0.4199566681800058
654,0.8840849777908395
655,0.7981794618333201
656,0.003830892504760677
657,0.02167424153445044
658,0.010915409426400374
659,0.011378644999142847
660,0.4260422902806525
661,0.045909490865250056
662,0.9330192623630464
663,0.988214541011275
664,0.9939129812947702
665,0.9639340412311421
666,0.9819254469984897
667,0.9380787587122651
668,0.03268045230700026
669,0.5620273319318039
670,0.9930636934021146
671,0.23365375173060876
672,0.8898762473965017
673,0.3056929997508936
674,0.2874641900909358
675,0.9870681394339453
676,0.9424848125342283
677,0.10146494413371501
678,0.0033970145544392877
679,0.26314457045286405
680,0.9674036646273164
681,0.7173831847178508
682,0.023978155839008572
683,0.989825502933454
684,0.0649364668572626
685,0.9869515512584639
686,0.1626798910788814
687,0.2414458774977398
688,0.910896511280534
689,0.23916327170521595
690,0.45132988774123833
691,0.9938193776947649
692,0.03368779404919447
693,0.014344755570706115
694,0.8628898611729567
695,0.5786486968535602
696,0.003895823716180127
697,0.010661970138007694
698,0.8765001500425281
699,0.07792010050989477
700,0.9555841180093649
701,0.40858437159579364
702,0.020739946941873467
703,0.025405625020673974
704,0.4693342807076876
705,0.01017112344668034
706,0.9944525432445191
707,0.6446992351651375
708,0.6587306059410312
709,0.879266668302798
710,0.06133143643741913
711,0.03467821367883191
712,0.036877831265268515
713,0.10623075209390659
714,0.418292871866956
715,0.8181640153286395
716,0.9945119407180935
717,0.15860631078088105
718,0.023234997335957498
719,0.9661874896457789
720,0.04126786139219839
721,0.9896782525416771
722,0.06199823112598711
723,0.8246101385585863
724,0.004625065345881675
725,0.21278239315994654
726,0.02166952729925564
727,0.8393361162771681
728,0.20166234863877128
729,0.11663163471951565
730,0.4562210858742119
731,0.5178607879689413
732,0.9596771614015023
733,0.07125606801324416
734,0.9818806450526851
735,0.006419180952677288
736,0.9800451556289709
737,0.08155566600320344
738,0.00277032763111154
739,0.9988682768967533
740,0.9417047617876776
741,0.07910648772689376
742,0.01705261575416885
743,0.20933838082389225
744,0.434961326431603
745,0.0057313495574785375
746,0.055596419660980105
747,0.8190861519909335
748,0.10188045005801159
749,0.08948495559733392
750,0.989307074367125
751,0.983436291848187
752,0.018219686105327534
753,0.9821379380444388
754,0.029494402521815438
755,0.9795553096360281
756,0.8257191130910881
757,0.9516847148982057
758,0.8016669027732634
759,0.7524701458286831
760,0.005215576279381263
761,0.030273246498859253
762,0.9787794398362529
763,0.11685890820302255
764,0.1264350179078428
765,0.20183681991557548
766,0.09178567157663287
767,0.7273029283482108
768,0.03906113400331229
769,0.13565608201574378
770,0.011074953622701328
771,0.02232596526159615
772,0.06130377554584307
773,0.13635427638321532
774,0.9882601725138228
775,0.8942283742274025
776,0.9974880024288945
777,0.9250934449492724
778,0.1785698558160254
779,0.14644623393782324
780,0.9949084527387729
781,0.5693457528823811
782,0.9974017563100354
783,0.004324802609028811
784,0.014997563307876025
785,0.8399854918215458
786,0.7897174419761107
787,0.9030940807374547
788,0.9945941151118632
789,0.06288775210922694
790,0.05372876325459879
791,0.9045852553513648
792,0.9367167745997381
793,0.9925158327962654
794,0.870001928574489
795,0.024367930070735216
796,0.6284580478518125
797,0.046527494873474726
798,0.19613465102955302
799,0.02276561267947826
800,0.4066342230790435
801,0.9861618940457326
802,0.9941119640522074
803,0.23317112574283774
804,0.01315050398535842
805,0.9151231826777467
806,0.24611663803014885
807,0.16739638404633958
808,0.006944105929168506
809,0.11509018983586569
810,0.06140310325874859
811,0.02189062770311223
812,0.05301116661599879
813,0.026600417704916755
814,0.9880023223899368
815,0.6832459859238014
816,0.46434307322005935
817,0.016692102275454368
818,0.06594623764680473
819,0.980545295016988
820,0.7742707787229394
821,0.01095044007903394
822,0.025633232106480563
823,0.993713551286635
824,0.025341480635643232
825,0.8128951003738508
826,0.052867813120547696
827,0.9759801949350089
828,0.9789532277599082
829,0.9462384037605418
830,0.9941080302072759
831,0.026669474430214835
832,0.9593803336022149
833,0.9709920425324364
834,0.376162923467008
835,0.13487989711704357
836,0.9917559497113446
837,0.9778680891247211
838,0.02782370359683636
839,0.84184909224021
840,0.036145714004159384
841,0.9924102288205098
842,0.8025012039890469
843,0.9939181646909717
844,0.9974918160315549
845,0.9384178218458281
846,0.9261214928667377
847,0.8657150773711956
848,0.11745264957638424
849,0.8717204572862658
850,0.22667384845538785
851,0.11551761906258583
852,0.9854834853521675
853,0.6007477291050922
854,0.05395951006827057
855,0.02025060422725135
856,0.7396594961782679
857,0.08841381847557055
858,0.013834591616495896
859,0.20518857592742967
860,0.8983596655945792
861,0.023647545728577184
862,0.963599680527535
863,0.9975976277337245
864,0.04611533485161194
865,0.9195072728613397
866,0.16741635048442113
867,0.9711630180556245
868,0.9151951502230568
869,0.014180098484409789
870,0.6874666621898322
871,0.9132124597405036
872,0.001778234598895145
873,0.9835020667927667
874,0.9943591336507092
875,0.9809011690611129
876,0.4139499872105767
877,0.976036505471559
878,0.7856836237364816
879,0.8289300472848623
880,0.24563770076523034
881,0.06454207970172633
882,0.08561463512438192
883,0.9914046790445258
884,0.9821690144663212
885,0.7651495155241017
886,0.848669250789956
887,0.9883682306208983
888,0.026520253083449612
889,0.08120821521809622
890,0.04954308222201471
891,0.9418723263668669
892,0.976364637306338
893,0.024942102083472976
894,0.18919266386610556
895,0.554392291754402
896,0.974881984623821
897,0.030490072962337793
898,0.010671615854361017
899,0.10732782318691987
900,0.44580491932011446
901,0.018462018158868485
902,0.809914407337825
903,0.02504703782270892
904,0.9975033488815164
905,0.0754192646060186
906,0.011099578506608648
907,0.9938489774631531
908,0.9782648073610386
909,0.8642470684249853
910,0.0034719816391826476
911,0.9353840347010273
912,0.002836067035182277
913,0.026669810059029513
914,0.027930353991069766
915,0.9905812511320502
916,0.5628348518482684
917,0.2862350945859161
918,0.3305462388733939
919,0.9672248772149209
920,0.9062011988256802
921,0.002528657452599301
922,0.9019750374864937
923,0.17052990825729603
924,0.8242525962432663
925,0.02186145716665406
926,0.11360768118381324
927,0.09962184841202791
928,0.05645948750887348
929,0.9857957518706186
930,0.01731316410781294
931,0.929067065790084
932,0.3170559825276918
933,0.9875973817494854
934,0.030665764374987615
935,0.006535472643013363
936,0.8579926203455718
937,0.9529251465332159
938,0.42097037190875264
939,0.959533109208549
940,0.016977517336393112
941,0.087558321639977
942,0.9976665806340552
943,0.0362316537100347
944,0.018085887247761494
945,0.4085089792294508
946,0.05806452479142187
947,0.8857256882070202
948,0.16374140851703062
949,0.1563370573648874
950,0.028102370234289676
951,0.9698820202730996
952,0.03545878016957056
953,0.9865074745370767
954,0.43845840016219934
955,0.05042551521108268
956,0.10444306520533093
957,0.9235964313361601
958,0.06529288590802451
959,0.6419879821330928
960,0.09185303284230817
961,0.9795488819209929
962,0.10165460461554247
963,0.042424369583705684
964,0.054301045688947176
965,0.9456306130526623
966,0.0228021144267309
967,0.9929486728677128
968,0.903521135355769
969,0.10369723391127413
970,0.2648052933037067
971,0.7587741476921261
972,0.04372550307049887
973,0.038092603211075896
974,0.18457772232993616
975,0.9889221448808416
976,0.061638367561978186
977,0.9516066380785312
978,0.6348048035686545
979,0.19957736704293125
980,0.9070826451188433
981,0.02372976231472214
982,0.31847400142631466
983,0.9932792391148979
984,0.011645598025420222
985,0.00542075166028964
986,0.7374294999338725
987,0.008257675862780707
988,0.020017615530700736
989,0.09613927390809068
990,0.9368371938801382
991,0.7664472426485796
992,0.9742981930647957
993,0.9946081702611966
994,0.5532679904034863
995,0.011576987772778812
996,0.20403949107342748
997,0.09542077004560276
998,0.0424273049464938
999,0.01767158078622729
1000,0.032531763754461124
1001,0.02571199003283735
1002,0.08874953560744175
1003,0.2650192667164695
1004,0.005781564549529337
1005,0.8745303304338313
1006,0.011136953604383427
1007,0.34729725293331437
1008,0.1022700822201591
1009,0.969311530678965
1010,0.6808269728542035
1011,0.989070200575402
1012,0.9943364084712315
1013,0.09132953379266985
1014,0.3056104627607504
1015,0.05019609507762531
1016,0.004794518798462021
1017,0.9787911071397654
1018,0.9786926488777586
1019,0.4409998165025849
1020,0.9820598193029293
1021,0.8901811225710796
1022,0.9721116975421904
1023,0.202918476720043
1024,0.8784369879887663
1025,0.019960644878360977
1026,0.09400054305053454
1027,0.08969181754602454
1028,0.6619889863302973
1029,0.809280221079816
1030,0.022387313221720294
1031,0.9819666582595957
1032,0.2821102388011846
1033,0.992279781850304
1034,0.6782803707587143
1035,0.9318069279461226
1036,0.9085289651449491
1037,0.9840825313495477
1038,0.5109861010532623
1039,0.9651939041999577
1040,0.9428984864852715
1041,0.03253098201907744
1042,0.44093748536208827
1043,0.038765700323950415
1044,0.03931116623322893
1045,0.008326786522191558
1046,0.15237872806363337
1047,0.9980096164254293
1048,0.30110751698010224
1049,0.0072579208151368904
1050,0.9922360799314264
1051,0.002056731354173716
1052,0.7117866160216125
1053,0.3978393671289263
1054,0.08935428414917829
1055,0.2038473429585234
1056,0.006277026774133849
1057,0.962603427492162
1058,0.13767592103955628
1059,0.8847671612301276
1060,0.5811072158427264
1061,0.029987965455808105
1062,0.04093761612818994
1063,0.9855206032034196
1064,0.8918098093704033
1065,0.02181921725561003
1066,0.9947290094213045
1067,0.10496016524419449
1068,0.033808643847950424
1069,0.014558253390416854
1070,0.9726423398349646
1071,0.07721132655438201
1072,0.9865768248147174
1073,0.016760238619465892
1074,0.02802684112129151
1075,0.9923122188414816
1076,0.028472264846203167
1077,0.017451449736088226
1078,0.005806749671488675
1079,0.008820152009299656
1080,0.004941329090853203
1081,0.9740623029700818
1082,0.05113357788974275
1083,0.025083743403511844
1084,0.7428844896965555
1085,0.012469421623092034
1086,0.6610896532398761
1087,0.9838928147088276
1088,0.5430651723800284
1089,0.99198800929294
1090,0.02775235953813175
1091,0.33649669383679837
1092,0.9003444728550491
1093,0.8671201581186238
1094,0.9702953276578746
1095,0.9321177106605812
1096,0.9977661484774366
1097,0.017970990095103355
1098,0.09544163056007218
1099,0.22484218154179314
1100,0.04133871376834564
1101,0.9795796100309985
1102,0.6855680043303379
1103,0.9890531815972683
1104,0.051117739095772004
1105,0.20932432269427095
1106,0.03612337042929031
1107,0.04613729014501368
1108,0.17263627206416274
1109,0.19530732962943043
1110,0.01522923667032553
1111,0.19089148719656396
1112,0.1407052464070449
1113,0.04232958831525479
1114,0.06732101364288999
1115,0.08608992382573807
1116,0.9193221068464191
1117,0.07353603397286339
1118,0.9851022075022787
1119,0.658123574532608
1120,0.9894440920322389
1121,0.026809915587403078
1122,0.022860115471745723
1123,0.9929052018674802
1124,0.9852935031488778
1125,0.9970522959077507
1126,0.0053458212058383366
1127,0.9337128328853022
1128,0.02657212080319975
1129,0.8382273904513056
1130,0.8592621686583973
1131,0.0027012030148835554
1132,0.9007680950521103
1133,0.946010703264315
1134,0.9918183540174863
1135,0.13302629054648474
1136,0.05261626974145757
1137,0.006724498410091836
1138,0.0673713439703746
1139,0.007350794101551045
1140,0.025767067123864857
1141,0.005180984981833231
1142,0.02369684296306492
1143,0.29457197651956246
1144,0.03097187517788371
1145,0.9847250355740844
1146,0.014422799823435115
1147,0.8978800297762126
1148,0.9805274990964206
1149,0.6613272559118979
1150,0.017702382068865496
1151,0.049549979626715056
1152,0.07916627479884103
1153,0.9095643179728821
1154,0.22820308222606847
1155,0.003435451857659791
1156,0.9680804566927698
1157,0.9033590052399867
1158,0.9255608240078865
1159,0.05523115437400102
1160,0.038929745110640075
1161,0.4861941150857812
1162,0.32732415216674726
1163,0.017801205234970658
1164,0.6624387139056493
1165,0.009410808633383748
1166,0.017214970570267676
1167,0.07248994690818121
1168,0.5420801360698787
1169,0.016787523196299142
1170,0.026921424336352775
1171,0.14900009100600578
1172,0.006726718230556688
1173,0.049424419321669244
1174,0.16214045558232623
1175,0.09189571229459491
1176,0.561774667105079
1177,0.9944651874819125
1178,0.8960401612231834
1179,0.0003279540373005264
1180,0.9092414441512431
1181,0.5688277212619233
1182,0.9876878110444289
1183,0.998102361030861
1184,0.008861052229408025
1185,0.566154359863404
1186,0.4490216737725044
1187,0.9937649332776114
1188,0.017321687277989627
1189,0.009208376379144073
1190,0.9606187571346474
1191,0.7275448829796779
1192,0.054457288425273406
1193,0.08171222036916168
1194,0.050930311407028694
1195,0.5470878637535166
1196,0.02194061156948956
1197,0.4442587166741134
1198,0.9769317050990479
1199,0.9953654227467758
1200,0.6729524408660452
1201,0.9872208227264888
1202,0.43733143753977777
1203,0.006001599567649053
1204,0.43119188762873206
1205,0.3723022725960228
1206,0.2137823509001546
1207,0.06911202776371349
1208,0.012542067580713438
1209,0.9873739774841817
1210,0.03591607198861587
1211,0.22283897229696004
1212,0.44585191368884614
1213,0.16436394248580657
1214,0.9626447969960815
1215,0.5155387970804162
1216,0.9407646616877087
1217,0.9951692261089276
1218,0.8806457860565394
1219,0.03148406125189251
1220,0.01673287655874285
1221,0.9955235758802543
1222,0.09350052313341294
1223,0.1576502200139416
1224,0.8791067865259268
1225,0.9786698958087748
1226,0.7075664067339472
1227,0.03690192305854008
1228,0.7497210147477847
1229,0.7606122013177349
1230,0.9967491947357247
1231,0.576997421094281
1232,0.07087638857730783
1233,0.023317084003424377
1234,0.9864880914530753
1235,0.01710245147368405
1236,0.022942894924593654
1237,0.018729543296469833
1238,0.9987122493862703
1239,0.016373355433761123
1240,0.8828372045310213
1241,0.045045277338738636
1242,0.9990808660956201
1243,0.6888734835901307
1244,0.29489122310453225
1245,0.03709593272995917
1246,0.2091447725501547
1247,0.03441871726470964
1248,0.9611180167656678
1249,0.9788760572302809
1250,0.5694112496091537
1251,0.010372280383561694
1252,0.011399878474678026
