id,Keras
195,0.6296759843826294
196,0.3134404122829437
197,0.9803796410560608
198,0.8884914517402649
199,0.05377468094229698
200,0.8265999555587769
201,0.4294453263282776
202,0.9269870519638062
203,0.9605547189712524
204,0.039906058460474014
205,0.06407659500837326
206,0.034096959978342056
207,0.994979739189148
208,0.9198954701423645
209,0.9904180765151978
210,0.15529656410217285
211,0.25540661811828613
212,0.04579992592334747
213,0.6630997657775879
214,0.0037468676455318928
215,0.0725974440574646
216,0.5238024592399597
217,0.9544031023979187
218,0.8436787724494934
219,0.1701207011938095
220,0.8929613828659058
221,0.6831706762313843
222,0.9970364570617676
223,0.023167379200458527
224,0.22323402762413025
225,0.7400559782981873
226,0.01927213929593563
227,0.8433326482772827
228,0.0020786707755178213
229,0.9911662936210632
230,0.01946517825126648
231,0.02316262014210224
232,0.6560086607933044
233,0.008781008422374725
234,0.01001687627285719
235,0.9541153907775879
236,0.020730096846818924
237,0.9993692636489868
238,0.9709285497665405
239,0.09094856679439545
240,0.005988082382827997
241,0.03143707662820816
242,0.45498740673065186
243,0.9945876598358154
244,0.9277835488319397
245,0.019610198214650154
246,0.01404337678104639
247,0.7834792733192444
248,0.7256094217300415
249,0.3849952220916748
250,0.9623867273330688
251,0.9921232461929321
252,0.9784879684448242
253,0.017907077446579933
254,0.6401165723800659
255,0.4796014130115509
256,0.005150617100298405
257,0.02853100560605526
258,0.08651376515626907
259,0.014215067960321903
260,0.8619488477706909
261,0.1617897003889084
262,0.205304354429245
263,0.19736742973327637
264,0.006119450554251671
265,0.24808716773986816
266,0.9968357682228088
267,0.36219680309295654
268,0.8210073709487915
269,0.013366254046559334
270,0.06870315223932266
271,0.9618762731552124
272,0.07225865125656128
273,0.9239373803138733
274,0.9893980622291565
275,0.027893798425793648
276,0.29777851700782776
277,0.015354876406490803
278,0.010551685467362404
279,0.9644988775253296
280,0.9729282259941101
281,0.030450429767370224
282,0.9804123044013977
283,0.9954817295074463
284,0.17286726832389832
285,0.4611090421676636
286,0.01706664450466633
287,0.9916732907295227
288,0.9294559955596924
289,0.953255295753479
290,0.9900584816932678
291,0.10151524096727371
292,0.7175658345222473
293,0.3055943250656128
294,0.47485560178756714
295,0.08267346024513245
296,0.9718421697616577
297,0.027451111003756523
298,0.9686430096626282
299,0.9971112608909607
300,0.9993084073066711
301,0.006645917426794767
302,0.9468631148338318
303,0.026103099808096886
304,0.8978739976882935
305,0.2674461603164673
306,0.9967216849327087
307,0.9320141077041626
308,0.034021589905023575
309,0.9182000160217285
310,0.4018915891647339
311,0.9812544584274292
312,0.9784895777702332
313,0.030240869149565697
314,0.991873562335968
315,0.4764419198036194
316,0.4602481424808502
317,0.018214363604784012
318,0.023345934227108955
319,0.0200261902064085
320,0.16853056848049164
321,0.9300696849822998
322,0.8709750175476074
323,0.0320437066257
324,0.8598659038543701
325,0.3763877749443054
326,0.992738664150238
327,0.1648970991373062
328,0.9438364505767822
329,0.1475825160741806
330,0.9583852887153625
331,0.5101353526115417
332,0.07308173179626465
333,0.06383079290390015
334,0.3497229814529419
335,0.9973013997077942
336,0.02869364619255066
337,0.061554841697216034
338,0.009889885783195496
339,0.1242385134100914
340,0.09601987153291702
341,0.999057412147522
342,0.9475520849227905
343,0.09307970851659775
344,0.06206761673092842
345,0.986499547958374
346,0.8346904516220093
347,0.6208343505859375
348,0.00764694856479764
349,0.04300946369767189
350,0.9834080338478088
351,0.1514761596918106
352,0.7468752861022949
353,0.9140647053718567
354,0.9675018787384033
355,0.020847825333476067
356,0.039312247186899185
357,0.059079356491565704
358,0.4018552303314209
359,0.7028878927230835
360,0.007132465951144695
361,0.997178316116333
362,0.9845725297927856
363,0.292234867811203
364,0.2019748091697693
365,0.6209137439727783
366,0.07446581870317459
367,0.014291112311184406
368,0.009434248320758343
369,0.03287561610341072
370,0.968463659286499
371,0.953092634677887
372,0.025425603613257408
373,0.6370338201522827
374,0.07718829810619354
375,0.5092452764511108
376,0.9798803925514221
377,0.466929167509079
378,0.4027293920516968
379,0.9748488664627075
380,0.017507482320070267
381,0.9385278224945068
382,0.939235270023346
383,0.9268721342086792
384,0.292881578207016
385,0.45343807339668274
386,0.6573925614356995
387,0.06145573779940605
388,0.26153114438056946
389,0.00808832235634327
390,0.08899219334125519
391,0.9827625155448914
392,0.94228196144104
393,0.0411536805331707
394,0.8237603902816772
395,0.055218324065208435
396,0.9903809428215027
397,0.0068142046220600605
398,0.832745373249054
399,0.03514847531914711
400,0.2664629817008972
401,0.01771298423409462
402,0.981419563293457
403,0.029302483424544334
404,0.14343640208244324
405,0.948486864566803
406,0.01770162209868431
407,0.9881841540336609
408,0.38472840189933777
409,0.8290091156959534
410,0.9744062423706055
411,0.2767336964607239
412,0.9715008735656738
413,0.6299424171447754
414,0.9057135581970215
415,0.2940485179424286
416,0.7965509295463562
417,0.5491399168968201
418,0.04357216879725456
419,0.09133204072713852
420,0.6078457832336426
421,0.9039096832275391
422,0.2316102236509323
423,0.9927265048027039
424,0.00958190392702818
425,0.17474138736724854
426,0.02365601807832718
427,0.025216050446033478
428,0.009276927448809147
429,0.1993177980184555
430,0.9967261552810669
431,0.44076764583587646
432,0.008769859559834003
433,0.029784006997942924
434,0.009176903404295444
435,0.023161493241786957
436,0.07459551095962524
437,0.9763845801353455
438,0.9778839945793152
439,0.01377884391695261
440,0.026832224801182747
441,0.04700607433915138
442,0.06272555142641068
443,0.7456762790679932
444,0.3512098491191864
445,0.06292252987623215
446,0.6715356111526489
447,0.13583706319332123
448,0.20741531252861023
449,0.22356930375099182
450,0.023948920890688896
451,0.20334620773792267
452,0.590075671672821
453,0.9957122802734375
454,0.017867788672447205
455,0.8026134967803955
456,0.007586067542433739
457,0.024326812475919724
458,0.9671380519866943
459,0.5996363162994385
460,0.6008082628250122
461,0.685118556022644
462,0.017863770946860313
463,0.982488751411438
464,0.15243789553642273
465,0.1864301562309265
466,0.33562085032463074
467,0.02542760595679283
468,0.12231526523828506
469,0.1269124299287796
470,0.1628519594669342
471,0.044933028519153595
472,0.9484829306602478
473,0.7709921598434448
474,0.026461048051714897
475,0.0038565672002732754
476,0.011660950258374214
477,0.0244292002171278
478,0.898867666721344
479,0.0071374280378222466
480,0.9941812753677368
481,0.9860353469848633
482,0.9747821688652039
483,0.8560667634010315
484,0.9810724258422852
485,0.6936632394790649
486,0.08343598246574402
487,0.06692031025886536
488,0.42090728878974915
489,0.660859227180481
490,0.7233014702796936
491,0.09281206130981445
492,0.5908109545707703
493,0.9658153653144836
494,0.04587918147444725
495,0.8369156718254089
496,0.9844655394554138
497,0.7256577014923096
498,0.9978573322296143
499,0.008342809975147247
500,0.05364750698208809
501,0.04874235391616821
502,0.9975916743278503
503,0.9014270305633545
504,0.030352160334587097
505,0.9252551794052124
506,0.39298784732818604
507,0.9732996225357056
508,0.9398068785667419
509,0.00385508150793612
510,0.7497493028640747
511,0.9396127462387085
512,0.9493434429168701
513,0.022416304796934128
514,0.9650797843933105
515,0.9778890609741211
516,0.01087204646319151
517,0.5753577947616577
518,0.11988133937120438
519,0.14240480959415436
520,0.030039548873901367
521,0.9391172528266907
522,0.04970477521419525
523,0.9490231871604919
524,0.8750348091125488
525,0.7174409031867981
526,0.9796783328056335
527,0.07632409036159515
528,0.9949324727058411
529,0.9648663401603699
530,0.0442369282245636
531,0.9585474729537964
532,0.004482190124690533
533,0.07168484479188919
534,0.8614447116851807
535,0.002233111299574375
536,0.953018844127655
537,0.9018120169639587
538,0.004296544939279556
539,0.8356569409370422
540,0.12269357591867447
541,0.015161655843257904
542,0.03319789841771126
543,0.29385998845100403
544,0.012887091375887394
545,0.7507979273796082
546,0.993721067905426
547,0.6677875518798828
548,0.7653766870498657
549,0.9329344630241394
550,0.008351903408765793
551,0.9705739617347717
552,0.014437134377658367
553,0.7807492613792419
554,0.12175632268190384
555,0.9983670711517334
556,0.8509986400604248
557,0.9659858345985413
558,0.9649419188499451
559,0.6709210276603699
560,0.03006923943758011
561,0.9205747246742249
562,0.3527672588825226
563,0.9647485017776489
564,0.09012110531330109
565,0.03330502286553383
566,0.14155639708042145
567,0.9263551831245422
568,0.24217379093170166
569,0.9790859818458557
570,0.045986056327819824
571,0.021969709545373917
572,0.021368039771914482
573,0.4361878037452698
574,0.013123930431902409
575,0.010671086609363556
576,0.9819852113723755
577,0.25156936049461365
578,0.016678625717759132
579,0.2413206398487091
580,0.9851655960083008
581,0.8694856762886047
582,0.008541107177734375
583,0.05680817365646362
584,0.06520327180624008
585,0.18004857003688812
586,0.11097096651792526
587,0.10436305403709412
588,0.041631750762462616
589,0.134913370013237
590,0.9451174139976501
591,0.05214887857437134
592,0.7298401594161987
593,0.07098156958818436
594,0.8403823971748352
595,0.3268905282020569
596,0.9506059885025024
597,0.9767619967460632
598,0.03499949350953102
599,0.04184947535395622
600,0.07860191911458969
601,0.02829642780125141
602,0.8591828942298889
603,0.5882624983787537
604,0.6788985133171082
605,0.09184166043996811
606,0.11462066322565079
607,0.6708343029022217
608,0.03885962441563606
609,0.01632099226117134
610,0.9839683175086975
611,0.015621188096702099
612,0.4222125709056854
613,0.9980414509773254
614,0.7178062200546265
615,0.14768338203430176
616,0.1316099762916565
617,0.003699780674651265
618,0.024032143875956535
619,0.21318095922470093
620,0.6959218382835388
621,0.9860886931419373
622,0.0064267381094396114
623,0.9738170504570007
624,0.7295634746551514
625,0.969528317451477
626,0.08021189272403717
627,0.0038847976829856634
628,0.971668541431427
629,0.15535776317119598
630,0.024242738261818886
631,0.08607885241508484
632,0.16431204974651337
633,0.07840587198734283
634,0.9210494160652161
635,0.008216683752834797
636,0.027800768613815308
637,0.015500547364354134
638,0.7681755423545837
639,0.7038685083389282
640,0.8916171193122864
641,0.9794570803642273
642,0.8615418672561646
643,0.16744773089885712
644,0.031788211315870285
645,0.9566405415534973
646,0.8777733445167542
647,0.9733249545097351
648,0.020282356068491936
649,0.14527451992034912
650,0.024047592654824257
651,0.9814784526824951
652,0.022884249687194824
653,0.4345104396343231
654,0.8682098388671875
655,0.6739301681518555
656,0.011201647110283375
657,0.011927220970392227
658,0.01046315673738718
659,0.007955895736813545
660,0.36121082305908203
661,0.051540352404117584
662,0.9268354177474976
663,0.9773256778717041
664,0.996807873249054
665,0.9507275819778442
666,0.9797423481941223
667,0.9425297379493713
668,0.0403786338865757
669,0.45756933093070984
670,0.9959201216697693
671,0.20330457389354706
672,0.944545328617096
673,0.3512507975101471
674,0.32035744190216064
675,0.9812471866607666
676,0.9204807877540588
677,0.09863563627004623
678,0.001464732107706368
679,0.4521888792514801
680,0.90230393409729
681,0.6800363063812256
682,0.047201093286275864
683,0.9893534183502197
684,0.045315973460674286
685,0.9905659556388855
686,0.16164423525333405
687,0.3201587498188019
688,0.8515779376029968
689,0.4232713282108307
690,0.41949790716171265
691,0.9946993589401245
692,0.03617209568619728
693,0.02115270122885704
694,0.8550626039505005
695,0.4527106285095215
696,0.001973862526938319
697,0.010065745562314987
698,0.8546369075775146
699,0.0456048920750618
700,0.9355472326278687
701,0.47385257482528687
702,0.04060230404138565
703,0.020327256992459297
704,0.4686160683631897
705,0.0934654101729393
706,0.9955481290817261
707,0.5225147604942322
708,0.8382961750030518
709,0.8669461607933044
710,0.08335477113723755
711,0.02503044717013836
712,0.03725539892911911
713,0.05166628584265709
714,0.25360703468322754
715,0.7171392440795898
716,0.9972948431968689
717,0.09202496707439423
718,0.011094545014202595
719,0.9642958641052246
720,0.0596800372004509
721,0.9825187921524048
722,0.038633063435554504
723,0.9040335416793823
724,0.0074470192193984985
725,0.3678188621997833
726,0.01692681945860386
727,0.8841115832328796
728,0.3992162346839905
729,0.16853220760822296
730,0.3444404602050781
731,0.5365062355995178
732,0.9678012132644653
733,0.04376998916268349
734,0.9860059022903442
735,0.007671945262700319
736,0.9819952845573425
737,0.05272849649190903
738,0.012409839779138565
739,0.9987766146659851
740,0.9429715275764465
741,0.06410650163888931
742,0.011421683244407177
743,0.1887950748205185
744,0.4030207097530365
745,0.0015834784135222435
746,0.10478640347719193
747,0.9064689874649048
748,0.08696945011615753
749,0.18078282475471497
750,0.9809740781784058
751,0.9928423762321472
752,0.03603525832295418
753,0.9816103577613831
754,0.08208982646465302
755,0.9849189519882202
756,0.8674633502960205
757,0.9380943775177002
758,0.8677838444709778
759,0.6777430772781372
760,0.004178593400865793
761,0.05151744186878204
762,0.9874148368835449
763,0.07031454145908356
764,0.1667720377445221
765,0.1094796285033226
766,0.11508826911449432
767,0.7911462783813477
768,0.01422148197889328
769,0.20822402834892273
770,0.00797771941870451
771,0.028773251920938492
772,0.11403855681419373
773,0.1440635472536087
774,0.9926499128341675
775,0.8077425956726074
776,0.9976388812065125
777,0.9414161443710327
778,0.21308551728725433
779,0.10319501906633377
780,0.9965600371360779
781,0.3304298520088196
782,0.996216356754303
783,0.00533027108758688
784,0.006163095124065876
785,0.8748887777328491
786,0.783665657043457
787,0.895607590675354
788,0.993554949760437
789,0.0802883580327034
790,0.05168389528989792
791,0.8751117587089539
792,0.9742152690887451
793,0.9889072775840759
794,0.8210054636001587
795,0.016744067892432213
796,0.7129465341567993
797,0.04358769953250885
798,0.17842300236225128
799,0.010172707028687
800,0.31183600425720215
801,0.9265732169151306
802,0.9950959086418152
803,0.17370808124542236
804,0.018907546997070312
805,0.9247938394546509
806,0.19650501012802124
807,0.15065178275108337
808,0.004715113900601864
809,0.09199534356594086
810,0.04543708264827728
811,0.011989319697022438
812,0.07105828821659088
813,0.017786117270588875
814,0.9870864152908325
815,0.5848356485366821
816,0.539448618888855
817,0.00843423418700695
818,0.038283687084913254
819,0.9730811715126038
820,0.7400505542755127
821,0.004625700414180756
822,0.021913055330514908
823,0.9930601119995117
824,0.012224036268889904
825,0.8682442307472229
826,0.025855019688606262
827,0.9833552241325378
828,0.9881664514541626
829,0.9613540768623352
830,0.9981961250305176
831,0.023360125720500946
832,0.9589815139770508
833,0.9820672869682312
834,0.3544183671474457
835,0.10926160961389542
836,0.9923352003097534
837,0.9688249826431274
838,0.0367637574672699
839,0.8334149718284607
840,0.03206190466880798
841,0.9715120196342468
842,0.8093140721321106
843,0.9958048462867737
844,0.9965107440948486
845,0.9452534914016724
846,0.9658268094062805
847,0.9297620058059692
848,0.0922822579741478
849,0.8576647043228149
850,0.19676879048347473
851,0.11981996893882751
852,0.9803150296211243
853,0.5663126111030579
854,0.0374114066362381
855,0.02386503666639328
856,0.7710933685302734
857,0.10743884742259979
858,0.01836388185620308
859,0.16827015578746796
860,0.8931773900985718
861,0.018054939806461334
862,0.9750396609306335
863,0.9985759258270264
864,0.04614526778459549
865,0.808476984500885
866,0.15554840862751007
867,0.9476439952850342
868,0.8661298751831055
869,0.018195372074842453
870,0.8128268718719482
871,0.9055594801902771
872,0.03021317906677723
873,0.9963873028755188
874,0.9935324192047119
875,0.9928539395332336
876,0.3012598156929016
877,0.9662519693374634
878,0.7601683139801025
879,0.9318167567253113
880,0.3732874095439911
881,0.09658945351839066
882,0.075357586145401
883,0.9938074350357056
884,0.9920448064804077
885,0.730012059211731
886,0.8046691417694092
887,0.9891982674598694
888,0.07810086011886597
889,0.2172621786594391
890,0.06753657013177872
891,0.8773595690727234
892,0.9810077548027039
893,0.0486164353787899
894,0.09789981693029404
895,0.3015036880970001
896,0.9755343198776245
897,0.046885792165994644
898,0.03024744614958763
899,0.06887906044721603
900,0.4296022951602936
901,0.020871920511126518
902,0.8340945243835449
903,0.02984621934592724
904,0.9987786412239075
905,0.08187302201986313
906,0.017951468005776405
907,0.9970069527626038
908,0.9907650351524353
909,0.9058135747909546
910,0.004184430930763483
911,0.9320662021636963
912,0.020469943061470985
913,0.031208839267492294
914,0.042926687747240067
915,0.9946545362472534
916,0.4943251609802246
917,0.1729583591222763
918,0.2752242982387543
919,0.9684840440750122
920,0.8280814290046692
921,0.0032432707957923412
922,0.8596779108047485
923,0.1622297316789627
924,0.7853434085845947
925,0.014969772659242153
926,0.20023266971111298
927,0.13200536370277405
928,0.10242344439029694
929,0.978553056716919
930,0.019191963598132133
931,0.9386427998542786
932,0.2748600244522095
933,0.9820364117622375
934,0.03448525816202164
935,0.005095794331282377
936,0.8664497137069702
937,0.9484652876853943
938,0.4164668321609497
939,0.9804384708404541
940,0.006081524305045605
941,0.2103813737630844
942,0.9957911372184753
943,0.05231402814388275
944,0.024788228794932365
945,0.4946344196796417
946,0.03668677434325218
947,0.9044144153594971
948,0.3915818929672241
949,0.09122587740421295
950,0.02709711156785488
951,0.9535242915153503
952,0.022206712514162064
953,0.9796239733695984
954,0.614441990852356
955,0.03133843094110489
956,0.09785895049571991
957,0.8872056007385254
958,0.05197949707508087
959,0.6482839584350586
960,0.05498276278376579
961,0.9861257672309875
962,0.10625745356082916
963,0.1337377279996872
964,0.05796978250145912
965,0.9097179174423218
966,0.021562965586781502
967,0.9906567931175232
968,0.8594253063201904
969,0.10633212327957153
970,0.20501339435577393
971,0.7233074903488159
972,0.041851434856653214
973,0.041148751974105835
974,0.2608638107776642
975,0.9847356081008911
976,0.08006592839956284
977,0.9308088421821594
978,0.8239370584487915
979,0.3126504719257355
980,0.9742867946624756
981,0.026794826611876488
982,0.32005318999290466
983,0.9936975240707397
984,0.0064505646005272865
985,0.003977505024522543
986,0.8416981101036072
987,0.00410102354362607
988,0.00987789686769247
989,0.22914759814739227
990,0.9585403800010681
991,0.6988053321838379
992,0.9741965532302856
993,0.9974141120910645
994,0.6104192733764648
995,0.007515993434935808
996,0.22624872624874115
997,0.05677059665322304
998,0.06251701712608337
999,0.03191520273685455
1000,0.04234280064702034
1001,0.031273387372493744
1002,0.06054338067770004
1003,0.6084967255592346
1004,0.00787556916475296
1005,0.8649485111236572
1006,0.02180398255586624
1007,0.39488211274147034
1008,0.07024767994880676
1009,0.9711298942565918
1010,0.48525628447532654
1011,0.988849937915802
1012,0.9974846243858337
1013,0.07402702420949936
1014,0.34195956587791443
1015,0.08312729746103287
1016,0.007785219699144363
1017,0.9875784516334534
1018,0.9556390047073364
1019,0.38110604882240295
1020,0.9933393597602844
1021,0.9583147168159485
1022,0.9766156673431396
1023,0.12722507119178772
1024,0.8653955459594727
1025,0.014062979258596897
1026,0.08121947944164276
1027,0.09312593936920166
1028,0.6168049573898315
1029,0.8029298782348633
1030,0.02700766548514366
1031,0.987101137638092
1032,0.19139009714126587
1033,0.9824934601783752
1034,0.7106940746307373
1035,0.908028244972229
1036,0.9337868094444275
1037,0.9738450050354004
1038,0.39785829186439514
1039,0.9511242508888245
1040,0.9118825197219849
1041,0.0157004501670599
1042,0.869618833065033
1043,0.07019025087356567
1044,0.026251666247844696
1045,0.008250993676483631
1046,0.3020733892917633
1047,0.9978370070457458
1048,0.32599350810050964
1049,0.005863014608621597
1050,0.9928993582725525
1051,0.0011058772215619683
1052,0.5930315256118774
1053,0.276834100484848
1054,0.05989445745944977
1055,0.13769520819187164
1056,0.009384282864630222
1057,0.9755885601043701
1058,0.11183187365531921
1059,0.8589923977851868
1060,0.6941896677017212
1061,0.0520886555314064
1062,0.037457797676324844
1063,0.9936648607254028
1064,0.8325942754745483
1065,0.030929652974009514
1066,0.9636650681495667
1067,0.0911228209733963
1068,0.013080832548439503
1069,0.00770154083147645
1070,0.9632789492607117
1071,0.06675119698047638
1072,0.9773612022399902
1073,0.013044704683125019
1074,0.019916191697120667
1075,0.9917998313903809
1076,0.04201483353972435
1077,0.00845394842326641
1078,0.0045844316482543945
1079,0.006456285249441862
1080,0.00516654783859849
1081,0.9788127541542053
1082,0.05612674728035927
1083,0.034403178840875626
1084,0.759132981300354
1085,0.012081857770681381
1086,0.6570993065834045
1087,0.9846184849739075
1088,0.4681810438632965
1089,0.9922170639038086
1090,0.020425641909241676
1091,0.3250023126602173
1092,0.9415574669837952
1093,0.8669613599777222
1094,0.9818302392959595
1095,0.9341051578521729
1096,0.99716717004776
1097,0.04481786862015724
1098,0.1081644594669342
1099,0.34347984194755554
1100,0.06794513761997223
1101,0.9947336316108704
1102,0.6400044560432434
1103,0.9849073886871338
1104,0.049739014357328415
1105,0.13629776239395142
1106,0.06740749627351761
1107,0.06967910379171371
1108,0.11712880432605743
1109,0.16337238252162933
1110,0.013752696104347706
1111,0.14679011702537537
1112,0.1743524819612503
1113,0.03315640985965729
1114,0.03659220039844513
1115,0.09662806987762451
1116,0.8980976343154907
1117,0.10705044865608215
1118,0.9891664981842041
1119,0.6010167598724365
1120,0.9906070232391357
1121,0.04169975221157074
1122,0.04239606484770775
1123,0.991112470626831
1124,0.9871325492858887
1125,0.996166467666626
1126,0.03198433667421341
1127,0.8718674182891846
1128,0.02453034371137619
1129,0.7376403212547302
1130,0.9000939130783081
1131,0.0032963582780212164
1132,0.8906509876251221
1133,0.9507587552070618
1134,0.9910720586776733
1135,0.17182683944702148
1136,0.11269205808639526
1137,0.006548403296619654
1138,0.0626894161105156
1139,0.009362397715449333
1140,0.03580998256802559
1141,0.004590774420648813
1142,0.012199969962239265
1143,0.3660116195678711
1144,0.028526199981570244
1145,0.991771936416626
1146,0.014120467938482761
1147,0.856907069683075
1148,0.9702260494232178
1149,0.7662040591239929
1150,0.019091090187430382
1151,0.05898255109786987
1152,0.07137110084295273
1153,0.8593482971191406
1154,0.24207879602909088
1155,0.006470434833317995
1156,0.9803356528282166
1157,0.8823662996292114
1158,0.9527137875556946
1159,0.0791902244091034
1160,0.07228416204452515
1161,0.32919594645500183
1162,0.24665485322475433
1163,0.02554413489997387
1164,0.661639928817749
1165,0.004814876709133387
1166,0.027176300063729286
1167,0.12375444918870926
1168,0.594140887260437
1169,0.008094518445432186
1170,0.057993900030851364
1171,0.10459399968385696
1172,0.006956896279007196
1173,0.0194232240319252
1174,0.3512801229953766
1175,0.0626235082745552
1176,0.4385867118835449
1177,0.9943361282348633
1178,0.8420546650886536
1179,0.002750028157606721
1180,0.8630828857421875
1181,0.24139262735843658
1182,0.9892347455024719
1183,0.9988619685173035
1184,0.012260513380169868
1185,0.5891388654708862
1186,0.2759128212928772
1187,0.9927498698234558
1188,0.014879443682730198
1189,0.00751974293962121
1190,0.9738247394561768
1191,0.7402422428131104
1192,0.0594262070953846
1193,0.07072282582521439
1194,0.02498086914420128
1195,0.4349236786365509
1196,0.02661767415702343
1197,0.2895321846008301
1198,0.9843188524246216
1199,0.9948652982711792
1200,0.6700976490974426
1201,0.9963560700416565
1202,0.341431200504303
1203,0.00299517042003572
1204,0.3922443687915802
1205,0.42251402139663696
1206,0.19220416247844696
1207,0.03879363834857941
1208,0.014625576324760914
1209,0.9817957282066345
1210,0.08553973585367203
1211,0.1970212608575821
1212,0.735862672328949
1213,0.322200208902359
1214,0.9696370959281921
1215,0.7787976264953613
1216,0.9409809112548828
1217,0.9936349987983704
1218,0.7677146196365356
1219,0.051173195242881775
1220,0.018868878483772278
1221,0.9949007034301758
1222,0.2112533301115036
1223,0.20133565366268158
1224,0.8945901393890381
1225,0.9875767230987549
1226,0.5778087973594666
1227,0.018923351541161537
1228,0.7927548885345459
1229,0.7996944189071655
1230,0.9949923753738403
1231,0.2739565372467041
1232,0.16530324518680573
1233,0.0323868989944458
1234,0.9886609315872192
1235,0.022085241973400116
1236,0.03013443574309349
1237,0.011186689138412476
1238,0.9987552762031555
1239,0.025156857445836067
1240,0.8759835958480835
1241,0.09992678463459015
1242,0.9988709092140198
1243,0.4819297790527344
1244,0.3928416967391968
1245,0.034870684146881104
1246,0.27097126841545105
1247,0.04895105957984924
1248,0.9704598188400269
1249,0.9674490094184875
1250,0.7659767270088196
1251,0.011707263998687267
1252,0.00945607665926218
1253,0.987933874130249
