id,StatsModels
410,0.9857834198732325
411,0.30569990398181074
412,0.9548750613750275
413,0.578223585232291
414,0.9285025206523329
415,0.1785993516193558
416,0.8577688893548461
417,0.5159173113551543
418,0.06268252103518845
419,0.11730172105435863
420,0.5447801523647813
421,0.9161801751938246
422,0.3329911275708655
423,0.9937796349137215
424,0.012017871551212473
425,0.15844418640442137
426,0.028929944419014562
427,0.029038759938220235
428,0.003955406648688015
429,0.25683588215171915
430,0.9993587019452359
431,0.3732393056338118
432,0.00892765189819307
433,0.02596077417781698
434,0.010849177042979845
435,0.03389048433195562
436,0.08556821184221793
437,0.976993005704051
438,0.9868871131885883
439,0.014036328573192163
440,0.02436443411081481
441,0.04201296704778826
442,0.10597272620871143
443,0.7805614338861537
444,0.47653468353503703
445,0.06822822850407698
446,0.6772922416453392
447,0.056937626495881
448,0.2997013496259745
449,0.1881047161080968
450,0.030257396370462732
451,0.09362579647305444
452,0.529663061866303
453,0.9967022632557976
454,0.02056142304224724
455,0.7314329134393969
456,0.011273604928779234
457,0.019475749722126894
458,0.9815659328805082
459,0.5641645573684265
460,0.6334501169592858
461,0.7895432901973035
462,0.01891595410330979
463,0.9942787703833906
464,0.21130201156282302
465,0.20517777072516458
466,0.32438817187406865
467,0.009157750701807486
468,0.1601084365471687
469,0.16775395118575015
470,0.1944044420973001
471,0.05884595718571097
472,0.9596270374182825
473,0.7745462259243912
474,0.024105892748986436
475,0.0039738438840385415
476,0.008750210724580113
477,0.04422808833734402
478,0.8420207900099018
479,0.010065450044769386
480,0.9952896890515104
481,0.9923934849846374
482,0.9786506512562995
483,0.8476027974633181
484,0.9880007633912087
485,0.6488164999790413
486,0.10296570370338387
487,0.09942967847960657
488,0.422173566681657
489,0.5738532589761781
490,0.6757325776855959
491,0.1433246718186634
492,0.5640625021201148
493,0.958226086760567
494,0.047801452337460484
495,0.7666654062424285
496,0.9857503425499109
497,0.7847519838903372
498,0.9989057407640767
499,0.01042271539799205
500,0.03690818591018284
501,0.06485886547747172
502,0.9986700941927673
503,0.9086782078371469
504,0.028071333881782862
505,0.9207794097936669
506,0.4623571011615025
507,0.9745806721320194
508,0.9225520213197244
509,0.002455540068000134
510,0.6915280442103364
511,0.9222274033073903
512,0.9433972035573708
513,0.035019546785747896
514,0.9779064083033804
515,0.9754211792031211
516,0.010643071355576687
517,0.5501057874472937
518,0.1508056506449128
519,0.21313416868543117
520,0.020571267745118523
521,0.9352640161056844
522,0.049283853812142175
523,0.9273394749867487
524,0.8526349891100085
525,0.763952382711135
526,0.9706885379689357
527,0.08524174521733609
528,0.9965207142956904
529,0.9727636725703127
530,0.06968789371639875
531,0.9331410628857446
532,0.0037512862102413273
533,0.07926854955552677
534,0.8134444548702935
535,0.0011489648794430474
536,0.9502977918829413
537,0.8548663561218757
538,0.004700222359028244
539,0.8176383899057751
540,0.17773294595248673
541,0.013103714035574785
542,0.04533478105145756
543,0.3112791210352555
544,0.008382009718999512
545,0.6606411574674743
546,0.9963104976470941
547,0.6034981046769253
548,0.6910349496642655
549,0.934657336678259
550,0.00898333311071416
551,0.9554789213447386
552,0.020810352069904853
553,0.6908489081022329
554,0.12255174088862335
555,0.9991970195544717
556,0.8311684006336115
557,0.9821063423257972
558,0.967075800059913
559,0.7514461467887339
560,0.02925033571906201
561,0.9328855156137301
562,0.28721032921068707
563,0.9706565121809395
564,0.09829594056392735
565,0.027935749726757872
566,0.15797660696438118
567,0.9345066766628882
568,0.24344274943636057
569,0.9740339021350808
570,0.0843385815373381
571,0.02700807786881663
572,0.03172442282073741
573,0.405544470238562
574,0.016234374018202425
575,0.009877372042027164
576,0.9893261674975206
577,0.2936946710292183
578,0.022538747077384243
579,0.25551488069987166
580,0.9845355810305029
581,0.8667531258196325
582,0.008889315685506213
583,0.08774025715206492
584,0.10153592639208982
585,0.15271037498065232
586,0.14650395499845745
587,0.13112558369827187
588,0.04620527254506533
589,0.13665853582250417
590,0.9504898146772237
591,0.07841861564003448
592,0.5935061056977583
593,0.07990877515263481
594,0.8573288367009325
595,0.33791152711251804
596,0.9445578323598023
597,0.98055773598069
598,0.04006816471443716
599,0.05642090353431445
600,0.12495938264682346
601,0.03362850807929336
602,0.8301715997505574
603,0.5793169074380278
604,0.5923946222220348
605,0.11169187346480058
606,0.12956794953685824
607,0.6860464164122752
608,0.03648896159578678
609,0.009907627493450012
610,0.988166097255128
611,0.0157264020880824
612,0.48620468709921266
613,0.998810813294928
614,0.6620644435486261
615,0.17831159682599393
616,0.13815830858698808
617,0.0016752696187109437
618,0.035531848924755666
619,0.2030364181624252
620,0.6127207486567583
621,0.9812513230950082
622,0.009579838496501366
623,0.9709451613829622
624,0.6783940759981382
625,0.9807960674634159
626,0.10013511225380811
627,0.0020849010675414266
628,0.9632963490161734
629,0.16665149940532636
630,0.030701150252172616
631,0.07761682998075409
632,0.17667674735958525
633,0.11152905354622143
634,0.9186786075611943
635,0.006961907538599872
636,0.045565333515142165
637,0.02030825237804071
638,0.7263809370387508
639,0.6421662637425889
640,0.8571657997715054
641,0.9817064948333164
642,0.9032406147296159
643,0.2322927612652961
644,0.04527112337585116
645,0.9435500744209101
646,0.9066618528699323
647,0.9825774854722418
648,0.025233377335959734
649,0.2055790853186898
650,0.029469788006463774
651,0.9878001761217962
652,0.02048662026347872
653,0.4075300846534541
654,0.8367976174783833
655,0.6448801428265616
656,0.015216451312172845
657,0.006324753970660852
658,0.01166848757834022
659,0.011185971554839634
660,0.3377697197087462
661,0.0802366319739357
662,0.8900687870683796
663,0.9770808722137931
664,0.997560968393014
665,0.9483019981370446
666,0.983917816347012
667,0.9502051290873605
668,0.04277327690480404
669,0.42462354609713826
670,0.9966034665147432
671,0.2685422072643839
672,0.9241143508566975
673,0.44833138399934674
674,0.2566757641276693
675,0.9898768613705522
676,0.9180490955536683
677,0.14402284206031665
678,0.0010091404012005228
679,0.3595120492137688
680,0.9110729817308015
681,0.61269909821418
682,0.07242279963839364
683,0.9895123775694789
684,0.06052988914629362
685,0.9936580549405752
686,0.13948990604724334
687,0.2749109306819278
688,0.8315714332663088
689,0.36361444998597775
690,0.35930984117413556
691,0.9943008629958578
692,0.05993769417362795
693,0.02497351392072225
694,0.9123075027019548
695,0.4880379344779775
696,0.0022702523422983784
697,0.012530919963055262
698,0.8243399854829213
699,0.06449036536369897
700,0.9405784006596405
701,0.5688296185187081
702,0.04355524304354902
703,0.031104948904774082
704,0.5550527119611738
705,0.17582125434803214
706,0.9967458545105979
707,0.5366104373494055
708,0.8596455759050546
709,0.8395733647331347
710,0.12611986235090766
711,0.02098898059409794
712,0.05856298555264116
713,0.06771898841713177
714,0.31996255713855504
715,0.6190070003574332
716,0.9980578499279075
717,0.11288150904420718
718,0.01018098815075853
719,0.9654047119776648
720,0.13672033608154088
721,0.97911081438635
722,0.03276167791807126
723,0.8661491556858449
724,0.0072690838703415445
725,0.30511787700898946
726,0.023456400932416042
727,0.8775621849367986
728,0.35846750691014884
729,0.14456047737948077
730,0.4669444211018255
731,0.4849357591734363
732,0.9644751197373267
733,0.056532992878581115
734,0.9857370310590874
735,0.011435168353294844
736,0.9703302382038934
737,0.046436327374813464
738,0.01553583910634661
739,0.9992408061219293
740,0.945363567171659
741,0.0635386196249532
742,0.01657980216490441
743,0.16567313874965026
744,0.33945842451175623
745,0.0017143263878382697
746,0.1371873583202076
747,0.8670867892620561
748,0.12357217606523677
749,0.12411893492273463
750,0.9827771322243679
751,0.9941340941169327
752,0.03429376676771671
753,0.9824139558589073
754,0.08569733845428162
755,0.9841844393110881
756,0.8630203751811538
757,0.9137385349088092
758,0.8626658674738626
759,0.6953303661308325
760,0.003035534823575058
761,0.08154565684178644
762,0.9798161838128724
763,0.08806717859604925
764,0.1810682270257037
765,0.087345500260748
766,0.10873191337120675
767,0.6529993998891491
768,0.010730989893575101
769,0.24550470357695564
770,0.010286114855298012
771,0.022127604378771794
772,0.13492118225982108
773,0.181713375656635
774,0.9909422202820826
775,0.7555741639001112
776,0.998872185320674
777,0.9535775970771073
778,0.20501530382310681
779,0.11786491731707384
780,0.9973942095759492
781,0.2857649952726783
782,0.9982084906978144
783,0.005777873802546216
784,0.006871436378264116
785,0.8917459001314986
786,0.7763552696923937
787,0.8481263507007457
788,0.9927600457003117
789,0.09447620231373757
790,0.023484484899911513
791,0.8687587595446606
792,0.9723923574986589
793,0.9867551064574204
794,0.8087569637143861
795,0.01595488276213941
796,0.6571625417367076
797,0.06712407730734647
798,0.1989422909311395
799,0.011224964936447807
800,0.2684674770477475
801,0.9110287180462587
802,0.9951495480548878
803,0.1479869197558954
804,0.0186785888379568
805,0.9128794056558854
806,0.24550960857422843
807,0.166178454459781
808,0.0030812195515901495
809,0.08410590733371565
810,0.03549929423677562
811,0.010535948509532508
812,0.08931859868499031
813,0.020751753114765847
814,0.9862116269140789
815,0.5453629033088153
816,0.609928443574621
817,0.006741645274866391
818,0.05251085623005841
819,0.9791869590636142
820,0.6955493638475607
821,0.004788798249480731
822,0.02369689072168907
823,0.9927440005921697
824,0.01028072984877986
825,0.8716265468116262
826,0.02372921020157784
827,0.9743632252863506
828,0.9905623758122927
829,0.9720714855845124
830,0.9987230483800561
831,0.020760806151250973
832,0.9480510063612803
833,0.9737770785848708
834,0.3992550321059342
835,0.133804632204419
836,0.9911112642813558
837,0.9656161170489366
838,0.03416147963305388
839,0.830279078109188
840,0.026141574002948132
841,0.9885931545675911
842,0.8288875585802973
843,0.9937091601379465
844,0.9966810350068374
845,0.9541226110061704
846,0.9839528523946592
847,0.8809058377765511
848,0.09689682877720195
849,0.8327443115254458
850,0.26553426907222344
851,0.10845348614133764
852,0.985421339822291
853,0.4808097641912546
854,0.01953336485410721
855,0.009811787292449586
856,0.7698602925605633
857,0.1907555830357195
858,0.025667624340106467
859,0.20553222348283892
860,0.9034025960810399
861,0.027423592565764182
862,0.9807884887824587
863,0.9991241845801386
864,0.05916241492169972
865,0.8360323814568679
866,0.15808490648555235
867,0.9496837703532356
868,0.8002975143740269
869,0.021237274617810293
870,0.7377231373147302
871,0.8881662420251617
872,0.039167439359928495
873,0.9968001939351095
874,0.9953186847794997
875,0.9916386164303458
876,0.18922898624416037
877,0.9526593432088348
878,0.7657162908227234
879,0.8980177274959984
880,0.3387052082320529
881,0.12644364503067346
882,0.10014438847061803
883,0.9936851737175564
884,0.9968462792612118
885,0.5317693916901215
886,0.7243657183403572
887,0.9915594630144761
888,0.09598815670464633
889,0.22719591161436514
890,0.08815253182669583
891,0.8472167117862066
892,0.973075432860727
893,0.04193761441461776
894,0.11303504110109867
895,0.3203039549728586
896,0.9755231870138433
897,0.06682770730961947
898,0.02210254525186218
899,0.08064756927909066
900,0.509235389669947
901,0.02872041478641869
902,0.8333424552435699
903,0.04598386581898889
904,0.999091030288954
905,0.10586449512263515
906,0.01838193032467519
907,0.9981618827946008
908,0.9931146352936796
909,0.88567023072197
910,0.006185659166095953
911,0.9490557386919967
912,0.021836782133005238
913,0.043763227932102855
914,0.05121016140883179
915,0.994089557720159
916,0.44528678898846946
917,0.19741371368758404
918,0.2411499620490033
919,0.969988223299906
920,0.776016658383131
921,0.004652140240268617
922,0.8751990163681231
923,0.16912794140015747
924,0.7649676411281351
925,0.016326306498572488
926,0.32613592871860975
927,0.07142807086731137
928,0.08228272481903487
929,0.9810683978009873
930,0.009629443552663668
931,0.932434175672576
932,0.3142905705376264
933,0.9890950063789048
934,0.04365363441174569
935,0.004772586429062429
936,0.8714508855578529
937,0.9398599149703752
938,0.3981145053685583
939,0.9780034355934469
940,0.0061251136350308506
941,0.2524773320850404
942,0.9972671367929118
943,0.07698379757525604
944,0.030833099035281048
945,0.3792077702230728
946,0.04059090596512325
947,0.935207321075555
948,0.41526696529509466
949,0.07610966086084245
950,0.030098925734589325
951,0.9622050641292098
952,0.030671977554981116
953,0.9655669724449594
954,0.6739277292893093
955,0.026661430688903785
956,0.11735542166221138
957,0.8815052306518664
958,0.04339381914326273
959,0.668951797917173
960,0.050714659026881756
961,0.9866598085275248
962,0.11547156383217083
963,0.16731008737201483
964,0.0991491204270456
965,0.9494841368545419
966,0.026314974443293122
967,0.9906552744197877
968,0.792254495814533
969,0.19428968005854308
970,0.21988870470560815
971,0.7286124570933429
972,0.029878632992620342
973,0.06935057183734666
974,0.2323063040273552
975,0.9842991215997013
976,0.09219088498527711
977,0.9384900635285548
978,0.7774069250828529
979,0.3476689767978709
980,0.9708785259811206
981,0.03691199301428921
982,0.44295308479462536
983,0.9952136907446771
984,0.004329613398665623
985,0.004043679776436071
986,0.7618023965818453
987,0.004746409429356619
988,0.005292510455161207
989,0.2503911567012872
990,0.9570930968510596
991,0.6735033390297579
992,0.9710897924960202
993,0.9976530656606333
994,0.6941622419921123
995,0.0028101447431898097
996,0.15647954979379375
997,0.05422316224511866
998,0.09357732762319468
999,0.013156672331590258
1000,0.054974760435470414
1001,0.04698092358941557
1002,0.0915276994025812
1003,0.5924477057644015
1004,0.00895053983290883
1005,0.8779251862218969
1006,0.028936903799701708
1007,0.37655222789750764
1008,0.07553154558535452
1009,0.9802403533306483
1010,0.2837556274114469
1011,0.9918964622898045
1012,0.9978079701033692
1013,0.10439377820718942
1014,0.4179269624208297
1015,0.1126336378650168
1016,0.006532808046622732
1017,0.9879202159790341
1018,0.9250182626411645
1019,0.4517070441589856
1020,0.995555018252182
1021,0.9588478444091219
1022,0.9743685813350876
1023,0.12697790448459415
1024,0.7700415161113434
1025,0.013606347494563931
1026,0.10473092953011306
1027,0.09080782992219329
1028,0.5510855849761593
1029,0.7861885739754947
1030,0.03066485411031391
1031,0.9936077194391126
1032,0.23060316918773313
1033,0.9910355887809107
1034,0.6746606801137824
1035,0.8759567480891796
1036,0.9257628672207971
1037,0.9849975408504162
1038,0.3585531141672376
1039,0.9576383385375197
1040,0.9100645585828673
1041,0.016321179997023687
1042,0.8697708556376679
1043,0.08554476571466643
1044,0.022400058920635305
1045,0.013152827776745146
1046,0.27540684861346565
1047,0.9987116166888786
1048,0.3951688623311389
1049,0.008956599752157455
1050,0.995833868796248
1051,0.0005341984163953666
1052,0.5936084392581615
1053,0.2824094864815203
1054,0.06188394662041575
1055,0.20637526358969646
1056,0.011603625732382288
1057,0.9717120646000841
1058,0.08064556231548796
1059,0.8072758443218725
1060,0.6464905679534465
1061,0.06747540120081284
1062,0.0381124847837733
1063,0.9933857091079491
1064,0.8360196039226296
1065,0.03211583273097196
1066,0.9648446196975693
1067,0.09514227742121098
1068,0.02328842239390479
1069,0.008759181345977933
1070,0.9672364337756602
1071,0.08070352432719186
1072,0.9777551977088591
1073,0.01218698440996742
1074,0.026019270042187112
1075,0.9928145986044814
1076,0.07923482551841066
1077,0.008929641005987603
1078,0.006730480605326142
1079,0.00878400923732744
1080,0.006493990938748781
1081,0.9564730814751932
1082,0.09630557543765011
1083,0.039135370310219415
1084,0.7023567794249406
1085,0.0051240174082086394
1086,0.5863089607937861
1087,0.9862581282827957
1088,0.39222550949030544
1089,0.9945865755622514
1090,0.025756746390352317
1091,0.3689505896752632
1092,0.9408079140875653
1093,0.7954859400338496
1094,0.9868672155091812
1095,0.9319625701259294
1096,0.9987954360588306
1097,0.04944395746367495
1098,0.1541999348138063
1099,0.39464157105248365
1100,0.06843844149857627
1101,0.9956954810654133
1102,0.5427638468209409
1103,0.9812116669369259
1104,0.052916216207724104
1105,0.13378430356979093
1106,0.0923846734018841
1107,0.07195154288059785
1108,0.08998220517153276
1109,0.11320176515109817
1110,0.023134505219133662
1111,0.14486267830226185
1112,0.18684595496212028
1113,0.07145767647988552
1114,0.0709504723209198
1115,0.046412613364569644
1116,0.8994859023806725
1117,0.1505027593933856
1118,0.9901972461568068
1119,0.5909092841523492
1120,0.9940056971568038
1121,0.036157747667574715
1122,0.07124347407057421
1123,0.9899455243856525
1124,0.9881208886430933
1125,0.9977537191818362
1126,0.037024240805909624
1127,0.7996301027202783
1128,0.03596707099619718
1129,0.834688321868255
1130,0.8444010257767813
1131,0.0035932116756554723
1132,0.8669899243077478
1133,0.9413449929832366
1134,0.9910025065693661
1135,0.21847681091812252
1136,0.12448883058046452
1137,0.010738619741313429
1138,0.0944443112549158
1139,0.00962641982798538
1140,0.04336215908588425
1141,0.00581738066770143
1142,0.005098003309783646
1143,0.29374955777183465
1144,0.04238616792443304
1145,0.9954402722006944
1146,0.0063393131908574775
1147,0.8342159077512122
1148,0.9748939605266596
1149,0.6342354686565743
1150,0.007135188160214028
1151,0.07081652094830757
1152,0.06897922319042998
1153,0.8942583924387271
1154,0.24050472725202524
1155,0.003669693056559358
1156,0.9856818279489299
1157,0.8572576399109709
1158,0.9514070978963928
1159,0.1169616065922637
1160,0.08170801459856242
1161,0.317698583754908
1162,0.23117364853257796
1163,0.0365603041590209
1164,0.6051305543242883
1165,0.0035124385209182895
1166,0.03621446579415326
1167,0.1308519234589172
1168,0.5619293337573537
1169,0.006646400557761511
1170,0.05810083455883141
1171,0.11026858040640779
1172,0.002625046267136986
1173,0.02622373633086768
1174,0.3958261039451435
1175,0.060703563531371935
1176,0.44219435577197563
1177,0.9964453414037343
1178,0.8464692201760137
1179,0.0035300956527808784
1180,0.8172330774135229
1181,0.15113544835527531
1182,0.9903055256669846
1183,0.999469317350709
1184,0.010816348967438886
1185,0.5114573115728192
1186,0.11132609296081418
1187,0.9947836160625858
1188,0.02160481466162557
1189,0.012649426988288175
1190,0.9730738113673958
1191,0.637686267600482
1192,0.049900424428310684
1193,0.08637521517731091
1194,0.024957353987717895
1195,0.45912934295921976
1196,0.035910909928983215
1197,0.19335151794475824
1198,0.9858853721085179
1199,0.9985094415796627
1200,0.7104827867407529
1201,0.9968196105607414
1202,0.2759664584477944
1203,0.004300684818445395
1204,0.33282373513668034
1205,0.4115331702961217
1206,0.22482467251010593
1207,0.053891187766161544
1208,0.017185792765520794
1209,0.981415863717896
1210,0.08372403020048848
1211,0.12451609631512808
1212,0.8424292185882436
1213,0.33403120264224795
1214,0.9716457066923302
1215,0.7570576891150854
1216,0.9416342279403183
1217,0.9977816488748927
1218,0.8244787479205422
1219,0.06694301738167038
1220,0.023458086898677573
1221,0.9947036430947456
1222,0.2891316867269051
1223,0.22248890261399223
1224,0.8839542434800532
1225,0.9876628632337205
1226,0.5749327058297479
1227,0.011217859007964261
1228,0.7677499018127252
1229,0.7450703148589919
1230,0.9954799628339099
1231,0.38312059264231996
1232,0.20720706923845705
1233,0.04162768640115188
1234,0.9871175431465338
1235,0.024082617424562233
1236,0.041012136639547725
1237,0.008655676129613238
1238,0.9993879754819307
1239,0.035196686369258934
1240,0.8176854331611345
1241,0.11734650945355242
1242,0.9991400161040754
1243,0.5957771281383853
1244,0.3056204183105812
1245,0.032121737426097065
1246,0.21470954969487982
1247,0.06452631128203958
1248,0.9686966098996947
1249,0.9667667241011092
1250,0.6557680387712125
1251,0.01147991590202644
1252,0.011374843819001659
